,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
SEMA4F,0.09597135,0.113986775,-0.049501274,-0.05677807,0.18300846,0.1464056,-0.28678298,-0.3418442,0.13718459,0.039633792,0.17126071,0.271484,0.06121446,0.07115258,-0.12266701,0.018228823,-0.1564501,-0.22211061,0.18813638,0.15509987,-0.0859289,-0.13245368,-0.23884967,0.009316137,0.055254992,-0.098895356,0.2665734,-0.027847003,-0.05378375,-0.23038891,-0.28066152,-0.12147393,-0.53193,-0.14254308,0.019883737,-0.06914075,0.06875417,-0.04418966,-0.3781547,0.07843112,0.059442356,0.06911684,-0.12423814,-0.16449581,-0.042233802,0.2004443,-0.36842668,0.063141905,-0.11653728,0.06643385,-0.25630224,0.02327498,-0.37922233,0.27721056,0.16383068,0.19108018,-0.14025502,0.2645238,-0.12833887,-0.25165454,0.013205236,-0.25091696,-0.10055462,0.1635094,-0.16398886,-0.60324126,-0.035172198,-0.19566932,-0.11986106,-0.18723303,-0.10686214,0.27677116,0.021999408,-0.112235315,-0.08113331,-0.0009827899,0.32667103,-0.31453538,0.3396893,-0.0956335,-0.15328875,-0.09062022,0.053046074,-0.26434526,0.2507849,0.13024364,-0.2877356,0.069444224,-0.06279036,0.18450668,-0.3851568,-0.18123607,0.4245368,0.12907943,-0.13509595,-0.09697944,-0.1052744,0.2834657,0.007896603,-0.00086303,0.15045035,0.35630792,0.082108796,-0.19305441,-0.1858403,0.2173513,-0.030661136,0.29146177,0.13754605,0.26344037,-0.13106637,-0.10694559,-0.007216143,0.5030131,0.38806638,0.251168,0.117528886,-0.59220946,0.054164995,-0.13767318,0.39526853,0.104657196,0.2757396,-0.0262723,0.1732612,0.024347318,0.03955415,0.07151875,-0.093753405,-0.07467978,-0.34547737,0.2126033,0.111348234,0.25010243,-0.05209712,0.049611937,0.09615468,-0.005565783,-0.13313715,-0.226409,0.20662184,0.031849686,0.13354722,0.2005909,0.0916621,0.0025869692,-0.3175698,0.18646163,0.13553187,-0.15020998,-0.2599475,-0.09983115,-0.1176375,-0.13801157,-0.27394798,0.09551078,0.094932824,0.08403919,0.11020314,-0.12906542,-0.16603288,-0.36187115,-0.25386935,-0.11351968,0.072599836,-0.2100934,-0.41837937,0.05033189,0.219596,-0.47011286,-0.0533611,0.23520017,0.026914414,0.21582696,-0.032173097,0.27253976,0.27754128,-0.39103872,-0.24913806,0.13183095,0.13470012,-0.2578553,-0.4832203,0.10518548,0.055267274,0.22411893,0.6894447,-0.22070052,-0.1783626,-0.2382574,0.15115488,-0.20104651,0.23424743,0.28041103,-0.17175034,-0.15362316,0.08520295,-0.29386282,0.5440728,-0.111694254
SEMA5B,-0.09863944,-0.14774619,-0.31519333,-0.010913489,-0.0077795377,-0.016296163,0.18846214,0.3449686,0.18010058,0.16595946,-0.20200773,0.5302768,0.18682764,0.41273484,-0.22522976,0.11780562,0.36966392,-0.060276736,0.0789667,0.052274074,-0.12788995,-0.31352,0.028730618,0.3603185,-0.19210091,0.0039533116,-0.16373357,0.025221664,0.15049016,-0.071582444,-0.11056107,-0.2660593,-0.2358895,-0.57950187,-0.23434518,-0.53277206,0.21525753,-0.018807506,-0.22596158,0.14259805,-0.18958773,0.30799267,0.08820826,0.016857287,0.24103072,0.07778609,0.08356473,0.012678586,0.019377615,0.019884553,0.0038868443,0.57573414,-0.011866075,0.10792075,-0.36390343,-0.16125314,0.09507956,0.25594208,0.32327238,-0.02979252,-0.070272975,-0.34381616,0.06619403,-0.09196211,-0.06133278,-0.18002468,-0.22745952,-0.15553433,-0.044641145,0.0017424406,-0.212623,0.088471234,-0.31313476,0.09543748,-0.5370768,0.18843384,0.05529409,-0.34934935,-0.21454522,0.20826153,-0.16920398,0.0013589393,-0.4256628,-0.01051439,-0.06225646,0.037225135,-0.05099025,0.69393075,-0.30544636,0.26487482,-0.22332653,0.27028763,0.10876224,-0.22495435,0.006289498,-0.13594174,-0.21450453,-0.07680525,0.068772465,0.10775375,0.0049722893,0.38852113,0.0022245427,-0.27036166,0.0081232665,-0.114199944,0.3843669,0.03724288,-0.072075315,-0.07897243,0.13242573,-0.061189633,-0.35507432,0.5705305,0.40401578,0.067127,-0.14092925,-0.37196118,0.07616949,0.18696062,0.23439053,-0.2778791,-0.14081615,0.31389627,-0.075060986,-0.20566508,0.30921677,-0.15753484,-0.14838779,0.36043465,-0.5047944,-0.013122486,0.08068484,-0.025211046,-0.3033469,-0.212201,-0.26403722,-0.15248847,-0.34681848,-0.046908855,0.23212847,0.175392,0.15722817,0.2552503,0.10873459,-0.08119589,0.10236714,-0.051672354,-0.14802279,-0.07888875,-0.10464183,0.17973289,-0.053860508,-0.24428865,0.16351701,-0.21072967,-0.20329227,-0.14378043,-0.007762537,-0.3313236,-0.10016486,0.028424697,0.2977179,0.011728705,0.12585872,0.09221819,0.20350477,-0.44439316,0.13198347,-0.076695815,0.11759903,0.023442792,-0.0170809,-0.3771547,-0.1243448,0.46726808,-0.08192426,-0.3006995,-0.34039885,0.02714233,0.16010395,-0.3861605,-0.02688964,0.26146233,-0.0939211,0.35421902,0.06819364,-0.15216753,0.10887189,0.15641177,0.16009071,-0.07723069,0.04732435,0.23523067,-0.24963899,-0.22001007,0.40434113,-0.4558973,-0.07992339,0.244499
SEMA6C,-0.32683823,-0.2303858,-0.027169654,-0.014941467,-0.048480447,0.17483352,0.0718173,-0.0836186,0.1001744,-0.08537915,0.22617044,0.32418013,-0.012103478,0.36793536,-0.28484705,-0.271313,0.14821121,0.17874809,0.017739333,-0.03688667,-0.19351698,-0.32993567,-0.022182362,0.27884057,0.058448095,0.18409681,-0.35603765,-0.24781595,0.08437948,-0.18889126,-0.1223702,-0.2976253,-0.1452525,0.18946631,-0.12150762,-0.42601243,0.02183335,0.056174185,-0.27756718,0.29129568,0.12652539,-0.05806961,0.05955847,0.11244987,0.030031554,-0.030361976,0.009081169,-0.13159896,0.08450142,0.03973444,-0.08115658,0.31434843,-0.0502729,-0.37426385,-0.37747365,-0.04893537,0.16012533,0.29666546,-0.06519266,-0.039225277,-0.23960502,-0.04268584,-0.30578768,0.01416609,-0.15363096,-0.35926983,-0.122149676,0.027457243,0.31264248,0.014888499,-0.3310043,0.024336427,-0.52148926,-0.1756621,-0.4642098,0.17868899,0.12780356,-0.18218826,0.10686637,0.13556968,-0.28982705,-0.21940489,-0.057532594,-0.22831735,0.07969245,-0.06619975,0.20858231,0.6510463,-0.2308448,0.15711184,0.00092381163,-0.18970475,0.11212356,0.08618652,-0.039464213,-0.11816431,-0.39638463,-0.14508396,-0.015174408,0.07966204,0.15656774,0.5256106,-0.120700926,-0.16775432,-0.14734599,-0.05655866,0.057943374,-0.041852456,0.2633184,0.08361724,0.11077253,-0.044402685,0.011679802,0.39559138,0.27917507,0.1449438,0.0032060994,-0.23127706,0.26824832,-0.11201384,0.227094,-0.23393373,-0.21420522,0.4792226,-0.121890314,0.14172548,-0.017807955,0.31409433,0.012993786,0.34268922,-0.104660235,0.13889351,0.09749132,0.037947174,-0.13865864,-0.038308915,-0.14204247,-0.07354102,-0.26874503,-0.066846944,0.3703643,0.24056514,-0.026005013,-0.084862284,0.012145622,-0.37576044,0.07267481,-0.06746854,0.17095175,-0.15140224,-0.055603344,0.3804228,0.08070078,-0.19733241,0.4901184,-0.37233222,-0.34179613,0.11788934,-0.04766952,-0.37463918,-0.3909503,0.0011446177,0.16906323,0.11075856,0.23676962,-0.13389815,-0.027832754,-0.104554415,0.19197929,-0.06363895,-0.043733455,0.12705936,0.00047244097,-0.051612303,-0.29453492,0.30699906,0.025755005,-0.34779462,-0.28718328,-0.14325275,-0.03147681,0.06490549,-0.21034199,0.00349793,-0.09378896,0.3607692,0.13134693,-0.083727695,-0.06848472,-0.11916245,0.20484099,0.040449012,0.009691087,0.2523467,-0.31860897,-0.086142756,0.01310042,-0.104282014,0.31883395,0.15327522
SEMA6D,-0.026893081,0.15781096,-0.058682304,-0.2040436,-0.10895082,0.33836323,-0.091642976,0.07224676,0.24915786,-0.18582405,0.114778966,0.11914172,-0.080262296,-0.03829664,-0.3230324,0.1188277,0.062916294,-0.1705477,-0.061199777,0.10899742,0.32105318,0.07752168,0.010470694,-0.12278842,0.055974644,-0.002489276,-0.0014118784,0.055743575,-0.19694602,-0.01273948,0.16706526,-0.3953582,0.027126286,-0.4285411,-0.04926486,-0.29286653,0.08503998,0.3691267,0.006352485,-0.05305394,-0.1677749,-0.07069124,-0.026210774,-0.052633714,-0.17691118,0.213941,0.105305344,-0.044145986,-0.17442815,-0.053180978,-0.15655428,0.30636922,-0.3418638,0.24834734,-0.10716681,0.11602795,-0.2294645,0.08907255,0.16002068,-0.16105634,0.16636513,-0.18407418,-0.0464397,0.16210864,0.14613354,-0.2580074,0.14222547,-0.11811341,-0.041350584,0.3222816,0.032611754,0.083824635,0.04758823,-0.02924244,0.071539156,0.13266696,0.32677343,0.16833021,0.24505489,0.038604844,-0.16883238,0.29066992,-0.14360097,-0.17988122,-0.1225276,-0.34990668,0.016719474,0.27459586,-0.09641354,0.20782675,-0.31317222,-0.27526483,0.069211066,-0.0861236,0.01720545,-0.17459019,-0.03823682,0.32649413,-0.36896613,0.33665717,-0.017080994,0.06554999,-0.3248454,-0.3954873,0.23508878,-0.14323655,-0.099591464,0.13589111,0.15665098,0.0009279513,0.39157704,0.07215904,-0.2900227,0.23425384,0.11484535,-0.059316218,-0.050977405,-0.013061945,-0.2610175,-0.07469945,-0.11811361,0.05733784,0.05166115,0.22527596,0.019740246,0.102833584,-0.28344938,-0.035538126,-0.39627373,0.066474475,-0.2994743,-0.094871305,0.022681952,0.19119379,0.22699527,-0.12889864,0.07295575,0.067481495,0.16132624,0.061321724,0.1157071,0.1977156,0.048160058,-0.15141095,-0.004952327,-0.14199798,0.094719216,-0.17283718,-0.10798072,-0.23606819,-0.11809251,-0.05233708,0.052914824,-0.23098819,-0.5779557,-0.30350202,-0.45149767,0.21249445,0.14881298,-0.3288634,-0.10159152,0.28956592,0.11933153,0.066758335,0.17344372,0.19701569,0.31628373,-0.2855825,-0.032832738,0.046610303,-0.25474003,0.05293864,-0.17694677,-0.48442513,-0.30409572,0.23974155,0.05494637,-0.17605019,0.16929998,-0.048353363,-0.2050655,-0.124692194,0.09344995,0.17496781,0.077172086,0.10267226,-0.025122281,-0.028698878,0.12852713,0.060274642,0.08051749,-0.046509802,-0.08290602,0.17350176,-0.019492013,-0.2166473,0.08095207,-0.024284484,-0.018363463,-0.11569164
SEP15,-0.010667838,0.1957744,-0.005113262,0.13091336,-0.103659555,0.14379127,0.19136712,0.054407924,0.01686269,-0.0809944,0.23256905,0.27946633,-0.29634717,0.014216381,0.4581785,-0.036680568,0.03985023,0.22203174,0.12402111,-0.10113808,-0.19309579,0.11936451,0.11544388,-0.16875942,0.29971218,-0.1928153,0.02136475,0.00941708,-0.4100488,0.18218437,0.08030196,-0.054784697,-0.42742065,-0.36205474,0.06830754,0.31945604,-0.29987475,-0.047161106,-0.31613812,-0.17137784,-0.4723172,0.34889573,0.16710645,-0.23845147,0.13077566,-0.32743648,0.22515352,0.48568606,-0.09776002,-0.0653056,-0.31166205,-0.10075866,0.106051855,0.12264364,0.060236182,0.7009654,0.19993071,0.10445735,-0.30338576,-0.15698977,0.025722725,-0.028362291,0.253626,-0.25778022,-0.22669148,-0.120684125,0.04291678,-0.03939295,-0.3261396,0.20927803,0.10253785,-0.08863073,-0.09973215,0.06791464,0.047138467,-0.2096993,0.46518666,-0.029115224,-0.37680465,0.029641585,-0.19610348,-0.11416391,0.14214924,-0.30490705,0.45511806,0.28490588,-0.0027312036,0.092164576,0.015687292,-0.23652074,-0.16089235,-0.60601544,-0.4148922,-0.060729925,-0.0047573806,-0.20402771,0.017512672,0.013440743,0.5355309,0.11104737,-0.14606754,0.0094066225,0.2034178,-0.1357157,0.13677508,0.071042724,0.46530187,0.015844658,0.074819095,0.38722095,0.068773285,-0.5181917,-0.41547537,0.37262326,0.07594952,0.25476462,-0.093332864,-0.39280453,0.4706553,0.32021204,-0.11908477,-0.08282067,0.26147932,0.06095823,-0.1016722,0.38008773,0.093641005,0.36602947,-0.2326764,-0.3064994,-0.17481197,-0.061726358,-0.066221885,0.10701294,0.046050813,-0.0869113,-0.09771541,0.19438381,0.29325712,-0.38466918,-0.2284962,0.27871975,0.17786184,0.077366054,0.032005295,-0.14655516,-0.072188996,-0.31239533,0.06609541,-0.16704017,-0.18241648,0.0258027,0.1875512,-0.28967908,-0.089543745,0.18962927,0.06358295,0.42510933,0.116308756,-0.29747948,0.008548012,-0.27963647,0.091558054,-0.15170293,0.26692972,0.016427092,-0.5654467,-0.050107516,0.35335025,-0.23965126,-0.05774414,0.109355256,-0.3641284,0.023166401,-0.25411618,0.42955127,-0.21409726,0.07957549,-0.3295276,-0.074946135,0.16968116,-0.076965235,-0.29765764,0.18652537,0.2585,0.024500418,0.34406593,-0.06742113,0.077915244,0.083745286,-0.3037031,-0.42011768,0.03166417,-0.08605855,-0.41770762,0.1440319,-0.25765404,0.46636212,0.24122684,-0.36518344
SERF2,-0.21117608,0.022830563,-0.38726085,-0.330043,0.42465994,-0.1301019,-0.41483244,0.111194946,0.44096437,0.14888155,-0.26920092,-0.28455043,-0.19298907,-0.082568936,0.20682044,-0.2796117,0.16953307,-0.22613826,0.4245532,-0.54260653,-0.040070686,-0.15233067,-0.48657563,-0.3591507,0.42005855,0.0028200245,0.4067001,-0.6273961,0.24171768,0.06308309,-0.080642685,-0.16274431,-0.25368497,-0.048883308,0.8293574,0.70957863,0.15266779,-0.23026714,-0.43869668,0.43697563,-0.23720507,0.5706371,-0.30986887,-0.007687334,0.28913075,0.716255,-0.05505096,0.18344696,-0.32273498,0.13285671,-0.4411235,0.5899446,-0.5216409,-0.16108459,0.058149584,0.19765703,-0.09129769,0.040406693,-0.041176558,0.17944884,-0.3284108,-0.069585,0.40905112,0.21183155,0.19172859,-0.5284408,-0.50331086,0.2362553,0.5304387,-0.0881614,0.027555568,-0.16855846,0.26823705,-0.21832842,0.5648781,0.28823885,0.801769,-0.49085662,-0.08184712,0.39487466,-0.50653875,-0.019406525,-0.99889463,0.26852366,-1.1475797,-0.39289835,-0.26573223,-0.4367454,-0.41854736,-0.5558883,-0.013246548,-0.05196387,0.08869833,0.4020373,0.36992365,-0.013491485,0.8214872,0.64936763,0.29298836,-0.7822173,0.45069164,0.65027016,0.2812244,0.459323,-0.106133796,-0.20958921,0.27224717,0.16971558,-0.14810014,-0.08752651,0.06524651,-0.9043807,-0.03148555,-0.009316788,0.14776109,0.35019207,-0.052603357,-0.5066034,0.16259566,0.09818767,-0.53753954,0.047038216,-0.1791439,-0.43310568,0.52059287,0.02781679,0.3018045,0.45370963,0.20639153,0.6495454,-0.43456337,0.05082402,-0.39263597,0.352843,-0.7607939,0.13364545,-0.40087456,0.038036324,-0.0005775202,-0.48890418,0.2519922,-0.01891864,0.26894808,0.046850897,0.6139088,-0.2563109,0.08656195,0.08030683,-0.14744681,-0.08757847,-0.34514338,-0.6101395,0.069937445,-0.46978506,0.63912123,0.3150682,-0.42677042,-0.23209524,0.33805522,-0.18632486,-0.29218936,0.39639056,-0.15334052,-0.19245303,0.43858704,0.022701448,-0.28444776,-0.050287608,0.64572805,-0.27852035,-0.10460566,-0.23733288,-0.23470375,0.23352876,-0.105735034,0.498145,-0.33867574,-0.02937968,0.26141724,-0.020371258,-0.64117444,0.44923154,0.10824398,-0.2929354,0.78586197,0.30806464,-0.4784876,-0.103861056,-0.39414352,-0.30500197,0.652363,-0.098059535,0.08694291,-0.2549757,-0.24882348,-0.54619205,-0.26834184,0.22525026,-0.031346604,-0.6845236
SERPINA10,-0.16652985,0.13308764,0.07995107,0.056366477,-0.48727316,0.41576448,-0.12957563,-0.08735772,0.14824888,-0.3144458,0.035809178,0.18644299,-0.086091354,0.17349023,-0.47636083,0.115690574,0.15186822,0.1528861,0.08967163,-0.07399379,-0.042872485,-0.028672779,-0.059658024,0.22200686,-0.26935697,0.1624039,-0.30483815,0.009851142,-0.19900069,-0.03645988,0.2782441,0.34428573,-0.50850415,-0.5258083,-0.470018,-0.21409744,0.009788785,0.47146848,-0.0076111755,0.12181268,-0.3336978,-0.26036137,0.042365365,0.24526021,0.067461796,0.013536203,0.05589349,0.044140447,0.21859871,0.061829988,-0.14306378,0.26296613,-0.26485,-0.3745916,-0.30127937,0.1991445,-0.26035666,-0.06964771,-0.027147004,-0.045558654,-0.17455386,-0.065372676,-0.57840246,0.011309816,0.54474324,-0.44056955,-0.1754701,0.25888354,-0.05962784,-0.18183017,0.2924322,-0.0021041022,0.010256083,-0.2890997,0.03128898,0.21882227,0.012065519,0.20064099,0.09261307,-0.26936182,0.117486544,0.0382619,0.052558225,0.25031352,-0.21377668,-0.5001858,0.10039116,0.033258136,0.2938861,0.042094324,0.14644773,-0.3059393,0.42478245,-0.25237545,-0.2848779,-0.03664146,0.027313339,-0.124478824,-0.24826242,0.16634734,0.2558822,0.3459026,-0.27740344,-0.17323403,-0.13249734,-0.013887594,-0.1571401,-0.38967064,-0.08818629,0.097543456,0.2807844,-0.060759425,0.024533877,0.12374201,0.11373002,0.405048,-0.35194194,-0.23397167,0.15302253,-0.22868505,-0.028795425,-0.0074974885,0.14787073,0.21899427,-0.0008266522,0.17027523,-0.29547384,-0.0025776208,0.24222022,0.12486592,-0.08991837,-0.3215191,-0.093131535,0.114152856,-0.22785445,-0.28756076,0.11968292,-0.17338881,0.34134662,-0.17122963,0.38682163,0.14086647,0.024199858,-0.40370703,-0.052584894,0.070758246,0.4931567,0.16873077,0.15071213,-0.04216304,-0.007059135,0.25528246,0.16469574,0.10943837,0.16575015,-0.116471544,-0.31477398,0.06552587,-0.22218984,-0.35432747,0.09005537,0.08840998,-0.093062736,-0.092595086,-0.11893444,0.08381342,0.008220935,-0.38371527,-0.17846742,-0.1581048,0.2239865,-0.112548225,-0.080568515,-0.18912469,0.19604012,0.45870873,-0.08506104,0.08435347,-0.4622889,-0.45722297,-0.15749061,-0.021317625,0.23031448,0.1601231,0.2420118,0.41421124,0.17068392,-0.20449786,-0.13633211,-0.35142854,-0.0220805,-0.1840385,0.0047937157,-0.08116825,-0.37733635,-0.12418713,0.30067065,-0.29681146,-0.04990126,-0.15010774
SETD7,0.011303557,0.32378823,0.058802865,0.55597436,-0.08767518,0.100825295,-0.18072894,0.4532823,0.08670547,-0.17724675,-0.058439,0.09821487,-0.18727142,-0.059282288,0.34753785,-0.1581889,0.12611735,0.07164013,0.21928789,-0.015168753,0.35341528,0.513484,-0.066145636,0.0030312052,0.19993342,-0.26337993,-0.2214615,-0.29895452,-0.42116866,-0.008437251,0.02774182,-0.31740257,-0.67137325,0.063188426,0.00922332,-0.45323777,0.017392538,0.1171422,-0.13925564,-0.31501624,-0.18482137,-0.016790912,-0.37674662,-0.43832865,0.26704758,0.1121619,-0.06324504,0.27991626,0.08707841,0.008963862,-0.09603472,0.05387074,-0.17681836,0.033850215,-0.14309382,0.23295268,0.1852824,0.5925098,0.045083933,-0.4558688,-0.7113563,-0.20592153,0.06791159,-0.12164824,-0.045316238,-0.031851526,-0.54960173,-0.19596915,-0.112947986,0.176173,0.31638032,0.028917922,0.1371452,0.23200324,0.16539,0.18436089,0.033932485,0.051365975,0.1621897,0.19453284,-0.36554226,0.2958974,-0.09775867,-0.3609728,0.091609366,0.2269191,-0.17370947,0.019848155,-0.26100957,-0.13666904,-0.60315293,-0.1506168,-0.3980454,0.35407594,-0.05516709,-0.3153638,-0.066104226,0.0052742795,0.020284833,-0.24240036,0.27393818,-0.05162027,0.14469387,-0.109323606,-0.20735317,0.34889597,0.32299045,0.45499536,0.11600869,0.34516743,0.28360438,-0.20273705,-0.3899744,0.3937915,0.25507724,0.0016406977,0.0076977806,-0.15591,0.21696438,-0.24540396,0.012861662,-0.2906449,0.572383,-0.21046472,-0.120768204,0.036233183,0.40489864,0.1717333,0.074510664,0.3290737,-0.19203317,-0.22843215,0.06968462,0.16828048,0.23320717,-0.16303457,0.18955006,-0.109176114,0.25213608,0.044884242,0.10189402,0.00128272,0.063796066,0.21709244,-0.0055320556,-0.108697094,-0.04678122,0.041659884,-0.06638087,-0.3643588,0.2303917,0.27667695,0.2904788,-0.13220535,-0.1546715,0.19251335,0.1613021,0.09869839,0.018778741,-0.023561047,0.29588735,-0.5164763,-0.07393768,-0.009321611,0.19563165,0.37322813,-0.15742896,-0.06640008,-0.051381156,0.38715342,0.032141194,0.105209574,-0.25949073,-0.45807192,0.1445949,-0.09199346,0.054525983,0.07254737,-0.26954004,-0.16424814,0.46026337,0.25609046,0.265679,-0.05963505,0.2786592,0.022871604,0.04402104,0.2967318,0.033747714,0.029756939,-0.3853212,-0.44195905,0.3507793,0.27814552,0.13517424,0.13064405,-0.08005192,0.13211097,-0.14188752,-0.46711367
SF3A3,-0.09241718,0.09069674,-0.09977479,0.004168481,0.19986527,0.30135536,0.35782212,0.1687087,0.09617576,-0.064368114,0.21580273,0.2767995,-0.046895444,0.066110276,0.26937747,-0.45352173,0.34520447,-0.14170602,-0.12357001,0.0053501115,0.054966297,-0.23707302,0.1546588,-0.21019574,0.0048796264,0.0126530295,0.08706396,-0.1085681,0.023418237,-0.14927405,0.017873446,-0.17673668,-0.32878655,-0.26019973,0.4521128,0.43015954,-0.25742793,-0.260921,0.22158438,0.035457853,-0.1737313,0.019204956,0.014030108,-0.29879937,0.1449319,-0.3588943,-0.13258454,0.407934,0.011168207,0.142808,-0.23957267,0.016351834,0.25884444,-0.13321868,0.20224802,0.2914249,-0.0048206137,0.096686944,-0.15689462,0.039046686,-0.043920193,-0.1252607,-0.25100884,-0.13317503,0.07865779,0.20821607,0.11515936,0.28417176,0.25785047,0.1349727,-0.13995701,-0.08206052,-0.075558975,-0.038237933,-0.00063392316,0.1121401,0.2352638,-0.074422605,-0.15292937,-0.28047794,-0.48920077,-0.29229078,-0.25480467,-0.33394092,0.35548756,0.338823,-0.11590948,-0.15218057,-0.23569687,-0.42250907,-0.02908874,-0.6638454,0.06578045,0.30356947,-0.30897188,-0.14384001,0.24281102,0.08174206,0.24802229,0.2328057,0.020417036,0.17792621,-0.16403735,-0.08692127,0.05503157,-0.11895286,0.49458244,-0.09147939,0.020287797,0.60148096,-0.1863991,-0.4122354,-0.46028805,0.17879127,0.09927199,-0.11857261,0.027543895,-0.3036061,-0.08924295,-0.04224415,-0.23211244,-0.13140869,-0.1283711,-0.020516507,-0.15214156,0.35025567,0.019246599,0.053636987,0.12915285,0.007376846,0.07673369,0.03278143,-0.120353326,0.16795638,0.1171813,0.13185063,0.28165612,-0.16009277,0.33661476,-0.0017998934,0.2631882,0.19476537,-0.13489653,-0.071453184,-0.19292824,0.040534873,-0.68431777,0.300925,0.06928338,0.09757913,-0.21609592,0.043210626,0.09542385,-0.2359284,-0.15833808,-0.13871835,0.044097837,0.08014798,-0.037857886,-0.43856663,0.069483824,-0.11659455,0.4837671,-0.14479798,0.4146359,-0.095121056,-0.031805087,-0.20176022,0.3255612,-0.124222286,-0.08122503,-0.10471988,-0.27768296,0.2838983,-0.36177975,0.24025856,0.091599576,-0.13850072,-0.19769977,-0.017060991,0.17283747,-0.5901378,-0.16750805,-0.16526495,0.13977888,-0.21345803,0.31063014,-0.14736104,-0.269591,-0.28849855,0.41315827,-0.2402599,0.029756287,-0.26971713,-0.4999488,0.0075537786,0.11184141,-0.11151401,0.20084919,-0.005942604
SF3B4,0.039557263,-0.062313266,-0.3247067,-0.25691792,-0.020066647,0.023284309,-0.14125007,-0.2983643,0.2632667,-0.021832023,0.20658574,0.15334755,-0.025460927,0.13439885,0.0049429615,0.08538744,0.1681278,-0.025411401,0.06852385,-0.008197757,-0.12731934,-0.28199717,0.026638666,0.10173401,0.29827493,0.08909298,0.099798635,-0.020133728,0.27745542,0.17988892,-0.18682678,-0.23650928,-0.00049299456,-0.051318206,0.12693699,-0.3528925,0.048361786,-0.3133446,-0.36406052,0.04181712,-0.3562822,0.118702345,0.33483335,-0.11577768,0.16955476,0.08358258,-0.39638156,0.19278474,0.01075145,0.3024967,-0.14498429,0.10743633,0.015754823,-0.1900017,0.06657765,0.039902825,-0.1354305,0.15251794,-0.011751433,-0.08886247,0.011181351,-0.055401657,-0.23817486,-0.08381503,-0.1252988,-0.3680414,-0.15833089,-0.0045860773,0.007730248,0.10994393,0.0031282417,-0.1581865,-0.064323574,-0.059692062,-0.17806542,0.076515615,-0.087559104,-0.24074568,-0.06509878,0.073172785,0.11436013,-0.14911118,-0.095392674,-0.32870165,0.24634904,0.07985739,0.03909698,-0.058993943,-0.34774986,-0.08191339,-0.14866191,0.11378269,0.12874265,-0.07918825,-0.24005985,-0.14406681,-0.08666579,0.0058477875,0.17002717,0.12855008,0.26344216,0.38555261,0.057212666,0.006588454,0.3435481,0.06306059,-0.023298783,-0.11369592,-0.009593566,0.007271896,0.053272467,-0.28503755,0.07808754,0.104548015,0.29086515,0.08160701,0.058521304,-0.31800896,0.15787376,0.18508728,0.16357765,0.0063766344,0.0399958,0.050559245,-0.03812295,0.51693845,0.14619483,0.13492349,-0.12556408,0.21842204,-0.25938478,0.004989901,0.048321985,0.48992625,-0.09351682,0.13264193,0.120109916,-0.4794605,-0.03387968,-0.034145504,0.019166015,0.084482305,0.23473148,0.11997586,-0.40430152,-0.12480535,-0.3159131,0.041870594,0.12884462,-0.4151021,-0.270027,-0.009230684,-0.24579445,-0.368672,0.24184158,-0.19422741,0.08347821,-0.1225265,0.009835921,-0.25475875,-0.09775187,-0.07185814,0.2790187,-0.4037751,0.16334058,0.03930835,-0.046740808,-0.20578681,0.26297322,-0.05779836,0.2809902,0.08563805,-0.3321591,0.0631187,-0.41359672,0.12449547,-0.16271515,-0.29886562,-0.1437488,-0.39408246,0.14205943,-0.008091975,-0.36126888,-0.24161728,-0.037705358,0.1305903,0.40640256,-0.17033836,0.012765275,-0.10349545,0.13104099,-0.16570893,0.008049006,0.29778558,-0.02255586,0.045148287,-0.1353135,-0.21901108,0.23477836,0.02991941
